Species,PopulationID,source_zone,zone_name,reference_abundance,method,scenario,dual_threshold,rank_min_suitability,suitable_area_km2,suitability_weighted_area_km2,mean_dual_suitability,max_dual_suitability,population_niche_definition,source_dual_raster,population_stack_file,layer,layer_name,COLOR,period,ssp,method_label
lariOlg,lariOlg-Zone6,6,Cold-temperate and temperate marshes,108,rf_var,2041-2070SSP585,0.4,0,33397.9694093966,238337.669988662,0.0298253923957024,0.64671516418457,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone6.tif,,3,pop_zone6,#0077B6,2041-2070,SSP585,Plain RF
lariOlg,lariOlg-Zone6,6,Cold-temperate and temperate marshes,108,rf_var,2071-2100SSP245,0.4,0,18572.9021704573,230931.59757307,0.0288594907996159,0.638346314430237,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone6.tif,,3,pop_zone6,#0077B6,2071-2100,SSP245,Plain RF
lariOlg,lariOlg-Zone6,6,Cold-temperate and temperate marshes,108,rf_var,2071-2100SSP585,0.4,0,542.087108173083,240636.390910631,0.0298724576228062,0.458286255598068,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone6.tif,,3,pop_zone6,#0077B6,2071-2100,SSP585,Plain RF
lariOlg,lariOlg-Zone7,7,Deciduous scrubs in temperate zone,39,mf_var,2011-2040SSP245,0.4,0,908222.556495777,934497.083030635,0.105980623092223,0.996783018112183,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone7.tif,,4,pop_zone7,#C77DFF,2011-2040,SSP245,Plain MF RF
lariOlg,lariOlg-Zone7,7,Deciduous scrubs in temperate zone,39,mf_var,2011-2040SSP585,0.4,0,901063.119536924,934465.075687479,0.105964182738458,0.996502697467804,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone7.tif,,4,pop_zone7,#C77DFF,2011-2040,SSP585,Plain MF RF
lariOlg,lariOlg-Zone7,7,Deciduous scrubs in temperate zone,39,mf_var,2041-2070SSP245,0.4,0,789049.333383077,911794.572980806,0.103733252544119,0.990764439105988,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone7.tif,,4,pop_zone7,#C77DFF,2041-2070,SSP245,Plain MF RF
lariOlg,lariOlg-Zone7,7,Deciduous scrubs in temperate zone,39,mf_var,2041-2070SSP585,0.4,0,658658.232643191,859045.038130618,0.0979781783470154,0.984044671058655,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone7.tif,,4,pop_zone7,#C77DFF,2041-2070,SSP585,Plain MF RF
lariOlg,lariOlg-Zone7,7,Deciduous scrubs in temperate zone,39,mf_var,2071-2100SSP245,0.4,0,650896.814262179,855620.282062806,0.0976323970408807,0.980042815208435,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone7.tif,,4,pop_zone7,#C77DFF,2071-2100,SSP245,Plain MF RF
lariOlg,lariOlg-Zone7,7,Deciduous scrubs in temperate zone,39,mf_var,2071-2100SSP585,0.4,0,393028.573989724,747137.85956508,0.0856138736939156,0.95249342918396,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone7.tif,,4,pop_zone7,#C77DFF,2071-2100,SSP585,Plain MF RF
lariOlg,lariOlg-Zone7,7,Deciduous scrubs in temperate zone,39,rf_var,2011-2040SSP245,0.4,0,915449.876126181,937998.821926289,0.106327823450021,0.997853755950928,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone7.tif,,4,pop_zone7,#C77DFF,2011-2040,SSP245,Plain RF
lariOlg,lariOlg-Zone7,7,Deciduous scrubs in temperate zone,39,rf_var,2011-2040SSP585,0.4,0,908772.259378617,937973.053041428,0.106325024393075,0.998431622982025,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone7.tif,,4,pop_zone7,#C77DFF,2011-2040,SSP585,Plain RF
lariOlg,lariOlg-Zone7,7,Deciduous scrubs in temperate zone,39,rf_var,2041-2070SSP245,0.4,0,802072.949460654,916046.868555697,0.104216838089282,0.992921352386475,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone7.tif,,4,pop_zone7,#C77DFF,2041-2070,SSP245,Plain RF
lariOlg,lariOlg-Zone7,7,Deciduous scrubs in temperate zone,39,rf_var,2041-2070SSP585,0.4,0,680644.522942131,865859.510441791,0.0987751379516298,0.985073983669281,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone7.tif,,4,pop_zone7,#C77DFF,2041-2070,SSP585,Plain RF
lariOlg,lariOlg-Zone7,7,Deciduous scrubs in temperate zone,39,rf_var,2071-2100SSP245,0.4,0,674969.461701602,861728.674019583,0.098343549799356,0.983543455600739,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone7.tif,,4,pop_zone7,#C77DFF,2071-2100,SSP245,Plain RF
lariOlg,lariOlg-Zone7,7,Deciduous scrubs in temperate zone,39,rf_var,2071-2100SSP585,0.4,0,408782.274633449,757323.165010512,0.0868908826622547,0.956230461597443,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone7.tif,,4,pop_zone7,#C77DFF,2071-2100,SSP585,Plain RF
lariOlg,lariOlg-Zone9,9,Needleleaf and deciduous broadleaf mixed forests in temperate zone,28,mf_var,2011-2040SSP245,0.4,0,55320.4279589489,100334.915791326,0.0127079467213817,0.999932825565338,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone9.tif,,5,pop_zone9,#2CA25F,2011-2040,SSP245,Plain MF RF
lariOlg,lariOlg-Zone9,9,Needleleaf and deciduous broadleaf mixed forests in temperate zone,28,mf_var,2011-2040SSP585,0.4,0,47177.0355178703,97988.9234986945,0.0124203498471911,0.999646008014679,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone9.tif,,5,pop_zone9,#2CA25F,2011-2040,SSP585,Plain MF RF
lariOlg,lariOlg-Zone9,9,Needleleaf and deciduous broadleaf mixed forests in temperate zone,28,mf_var,2041-2070SSP245,0.4,0,16008.607217432,84073.0968336389,0.01084902916372,0.993692934513092,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone9.tif,,5,pop_zone9,#2CA25F,2041-2070,SSP245,Plain MF RF
lariOlg,lariOlg-Zone9,9,Needleleaf and deciduous broadleaf mixed forests in temperate zone,28,mf_var,2041-2070SSP585,0.4,0,7746.52022501021,73656.5598007953,0.00958450123057275,0.990336179733276,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone9.tif,,5,pop_zone9,#2CA25F,2041-2070,SSP585,Plain MF RF
lariOlg,lariOlg-Zone9,9,Needleleaf and deciduous broadleaf mixed forests in temperate zone,28,mf_var,2071-2100SSP245,0.4,0,12198.8772972635,78822.7735701386,0.0103027752528711,0.989929735660553,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone9.tif,,5,pop_zone9,#2CA25F,2071-2100,SSP245,Plain MF RF
lariOlg,lariOlg-Zone9,9,Needleleaf and deciduous broadleaf mixed forests in temperate zone,28,mf_var,2071-2100SSP585,0.4,0,3403.46490564527,58003.2769665608,0.0076496009211478,0.795128703117371,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone9.tif,,5,pop_zone9,#2CA25F,2071-2100,SSP585,Plain MF RF
lariOlg,lariOlg-Zone9,9,Needleleaf and deciduous broadleaf mixed forests in temperate zone,28,rf_var,2011-2040SSP245,0.4,0,61094.995885477,101837.981501957,0.012898076793485,0.999935507774353,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone9.tif,,5,pop_zone9,#2CA25F,2011-2040,SSP245,Plain RF
lariOlg,lariOlg-Zone9,9,Needleleaf and deciduous broadleaf mixed forests in temperate zone,28,rf_var,2011-2040SSP585,0.4,0,52812.7008438896,99993.9673669055,0.0126735127691314,0.999683976173401,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone9.tif,,5,pop_zone9,#2CA25F,2011-2040,SSP585,Plain RF
lariOlg,lariOlg-Zone9,9,Needleleaf and deciduous broadleaf mixed forests in temperate zone,28,rf_var,2041-2070SSP245,0.4,0,17633.0961425385,90759.0619840274,0.0117162215073509,0.996218740940094,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone9.tif,,5,pop_zone9,#2CA25F,2041-2070,SSP245,Plain RF
lariOlg,lariOlg-Zone9,9,Needleleaf and deciduous broadleaf mixed forests in temperate zone,28,rf_var,2041-2070SSP585,0.4,0,8269.68243724667,81594.0984531048,0.0106218862187667,0.989831149578094,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone9.tif,,5,pop_zone9,#2CA25F,2041-2070,SSP585,Plain RF
lariOlg,lariOlg-Zone9,9,Needleleaf and deciduous broadleaf mixed forests in temperate zone,28,rf_var,2071-2100SSP245,0.4,0,13078.2208190341,87193.8451331985,0.0113991979687007,0.988303601741791,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone9.tif,,5,pop_zone9,#2CA25F,2071-2100,SSP245,Plain RF
lariOlg,lariOlg-Zone9,9,Needleleaf and deciduous broadleaf mixed forests in temperate zone,28,rf_var,2071-2100SSP585,0.4,0,5964.16824051986,64644.6488283702,0.00853241265500784,0.757963538169861,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone9.tif,,5,pop_zone9,#2CA25F,2071-2100,SSP585,Plain RF
lariOlg,lariOlg-Zone12,12,One year one ripe grain fields and cold-tolerant economic crop fields,54,mf_var,2011-2040SSP245,0.4,0,687529.386053926,576720.463644728,0.0696010514688635,0.989748597145081,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone12.tif,,6,pop_zone12,#F8961E,2011-2040,SSP245,Plain MF RF
lariOlg,lariOlg-Zone12,12,One year one ripe grain fields and cold-tolerant economic crop fields,54,mf_var,2011-2040SSP585,0.4,0,684651.002275556,574065.234252003,0.0692936643059734,0.988612294197083,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone12.tif,,6,pop_zone12,#F8961E,2011-2040,SSP585,Plain MF RF
lariOlg,lariOlg-Zone12,12,One year one ripe grain fields and cold-tolerant economic crop fields,54,mf_var,2041-2070SSP245,0.4,0,672857.112385937,554526.938809595,0.0672475592591682,0.955785870552063,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone12.tif,,6,pop_zone12,#F8961E,2041-2070,SSP245,Plain MF RF
lariOlg,lariOlg-Zone12,12,One year one ripe grain fields and cold-tolerant economic crop fields,54,mf_var,2041-2070SSP585,0.4,0,659333.830924221,540024.033190229,0.0657122640119853,0.925334751605988,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone12.tif,,6,pop_zone12,#F8961E,2041-2070,SSP585,Plain MF RF
lariOlg,lariOlg-Zone12,12,One year one ripe grain fields and cold-tolerant economic crop fields,54,mf_var,2071-2100SSP245,0.4,0,665389.60517749,535568.447180939,0.0652492177841681,0.946377277374268,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone12.tif,,6,pop_zone12,#F8961E,2071-2100,SSP245,Plain MF RF
lariOlg,lariOlg-Zone12,12,One year one ripe grain fields and cold-tolerant economic crop fields,54,mf_var,2071-2100SSP585,0.4,0,603412.868564043,484207.002280034,0.059455235097451,0.876193463802338,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone12.tif,,6,pop_zone12,#F8961E,2071-2100,SSP585,Plain MF RF
lariOlg,lariOlg-Zone12,12,One year one ripe grain fields and cold-tolerant economic crop fields,54,rf_var,2011-2040SSP245,0.4,0,681856.379951879,579043.923716203,0.069902941660957,0.992185473442078,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone12.tif,,6,pop_zone12,#F8961E,2011-2040,SSP245,Plain RF
lariOlg,lariOlg-Zone12,12,One year one ripe grain fields and cold-tolerant economic crop fields,54,rf_var,2011-2040SSP585,0.4,0,677938.705035558,576229.626208941,0.0695766164888863,0.987574756145477,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone12.tif,,6,pop_zone12,#F8961E,2011-2040,SSP585,Plain RF
lariOlg,lariOlg-Zone12,12,One year one ripe grain fields and cold-tolerant economic crop fields,54,rf_var,2041-2070SSP245,0.4,0,651671.405817342,553949.172555006,0.0671695815402889,0.960653603076935,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone12.tif,,6,pop_zone12,#F8961E,2041-2070,SSP245,Plain RF
lariOlg,lariOlg-Zone12,12,One year one ripe grain fields and cold-tolerant economic crop fields,54,rf_var,2041-2070SSP585,0.4,0,638915.722741987,535518.658799448,0.0651478382388732,0.916265666484833,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone12.tif,,6,pop_zone12,#F8961E,2041-2070,SSP585,Plain RF
lariOlg,lariOlg-Zone12,12,One year one ripe grain fields and cold-tolerant economic crop fields,54,rf_var,2071-2100SSP245,0.4,0,640682.675030394,530369.633461102,0.0646029007431166,0.953819572925568,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone12.tif,,6,pop_zone12,#F8961E,2071-2100,SSP245,Plain RF
lariOlg,lariOlg-Zone12,12,One year one ripe grain fields and cold-tolerant economic crop fields,54,rf_var,2071-2100SSP585,0.4,0,583635.892606511,474186.079490388,0.0582120394052559,0.876714050769806,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone12.tif,,6,pop_zone12,#F8961E,2071-2100,SSP585,Plain RF
lariOlg,lariOlg-Zone27,27,Two years three ripes or one year two ripes grain fields and deciduous orchards,135,mf_var,2011-2040SSP245,0.4,0,1055621.11520834,849566.307421329,0.0949542049653007,0.999532103538513,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone27.tif,,7,pop_zone27,#FFB703,2011-2040,SSP245,Plain MF RF
lariOlg,lariOlg-Zone27,27,Two years three ripes or one year two ripes grain fields and deciduous orchards,135,mf_var,2011-2040SSP585,0.4,0,1062460.50192164,844647.181409632,0.0944910271326436,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone27.tif,,7,pop_zone27,#FFB703,2011-2040,SSP585,Plain MF RF
lariOlg,lariOlg-Zone27,27,Two years three ripes or one year two ripes grain fields and deciduous orchards,135,mf_var,2041-2070SSP245,0.4,0,1125093.44572935,827644.930767343,0.0932855135278178,0.998785555362701,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone27.tif,,7,pop_zone27,#FFB703,2041-2070,SSP245,Plain MF RF
lariOlg,lariOlg-Zone27,27,Two years three ripes or one year two ripes grain fields and deciduous orchards,135,mf_var,2041-2070SSP585,0.4,0,1169560.02500945,814338.487503643,0.0921213327958877,0.99798196554184,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone27.tif,,7,pop_zone27,#FFB703,2041-2070,SSP585,Plain MF RF
lariOlg,lariOlg-Zone27,27,Two years three ripes or one year two ripes grain fields and deciduous orchards,135,mf_var,2071-2100SSP245,0.4,0,1166773.33264505,807178.893100071,0.0914648778799905,0.995307147502899,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone27.tif,,7,pop_zone27,#FFB703,2071-2100,SSP245,Plain MF RF
lariOlg,lariOlg-Zone27,27,Two years three ripes or one year two ripes grain fields and deciduous orchards,135,mf_var,2071-2100SSP585,0.4,0,1205620.10856251,790477.293835466,0.0900961574290023,0.979617774486542,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone27.tif,,7,pop_zone27,#FFB703,2071-2100,SSP585,Plain MF RF
lariOlg,lariOlg-Zone27,27,Two years three ripes or one year two ripes grain fields and deciduous orchards,135,rf_var,2011-2040SSP245,0.4,0,1078492.24427231,861893.621723228,0.0964378090954231,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone27.tif,,7,pop_zone27,#FFB703,2011-2040,SSP245,Plain RF
lariOlg,lariOlg-Zone27,27,Two years three ripes or one year two ripes grain fields and deciduous orchards,135,rf_var,2011-2040SSP585,0.4,0,1083168.2662333,856468.872435205,0.0959278756074807,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone27.tif,,7,pop_zone27,#FFB703,2011-2040,SSP585,Plain RF
lariOlg,lariOlg-Zone27,27,Two years three ripes or one year two ripes grain fields and deciduous orchards,135,rf_var,2041-2070SSP245,0.4,0,1132354.16265365,837909.275772787,0.0945593487541712,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone27.tif,,7,pop_zone27,#FFB703,2041-2070,SSP245,Plain RF
lariOlg,lariOlg-Zone27,27,Two years three ripes or one year two ripes grain fields and deciduous orchards,135,rf_var,2041-2070SSP585,0.4,0,1160210.0076393,825095.260738358,0.0934496209726132,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone27.tif,,7,pop_zone27,#FFB703,2041-2070,SSP585,Plain RF
lariOlg,lariOlg-Zone27,27,Two years three ripes or one year two ripes grain fields and deciduous orchards,135,rf_var,2071-2100SSP245,0.4,0,1152219.56519409,818300.973998085,0.0928292465782224,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone27.tif,,7,pop_zone27,#FFB703,2071-2100,SSP245,Plain RF
lariOlg,lariOlg-Zone27,27,Two years three ripes or one year two ripes grain fields and deciduous orchards,135,rf_var,2071-2100SSP585,0.4,0,1203609.22415394,810699.903711498,0.0925465321517807,0.986293494701385,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone27.tif,,7,pop_zone27,#FFB703,2071-2100,SSP585,Plain RF
phylPub,phylPub-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,274,mf_var,2011-2040SSP245,0.4,0,1530533.46254914,1199875.25433149,0.116895770268274,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone21.tif,,1,pop_zone21,#F3722C,2011-2040,SSP245,Plain MF RF
phylPub,phylPub-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,274,mf_var,2011-2040SSP585,0.4,0,1551059.6807626,1201537.26610723,0.117092041448097,0.999445676803589,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone21.tif,,1,pop_zone21,#F3722C,2011-2040,SSP585,Plain MF RF
phylPub,phylPub-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,274,mf_var,2041-2070SSP245,0.4,0,1731499.18957856,1250850.03087577,0.122170502121106,0.996771037578583,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone21.tif,,1,pop_zone21,#F3722C,2041-2070,SSP245,Plain MF RF
phylPub,phylPub-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,274,mf_var,2041-2070SSP585,0.4,0,1831966.33894772,1284644.79448191,0.125630449452895,0.98999559879303,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone21.tif,,1,pop_zone21,#F3722C,2041-2070,SSP585,Plain MF RF
phylPub,phylPub-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,274,mf_var,2071-2100SSP245,0.4,0,1829385.60026031,1276863.99086277,0.124965561116142,0.986386716365814,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone21.tif,,1,pop_zone21,#F3722C,2071-2100,SSP245,Plain MF RF
